nodeID;display name;name;shared name;canonical name;database identifier;description;node type;species;keggID;BRITEClass;number_of_nodes;number_of_edges;average_degree;degree_1_alters;degree_2_alters
146597;ubiE;511145.b3833;511145.b3833;P0A887;511145.b3833;Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE, Methyltransferase required for the conversion of demethylmenaquinol (DMKH2) to menaquinol (MKH2) and the conversion of 2-polyprenyl-6-methoxy-1,4-benzoquinol (DDMQH2) to 2-polyprenyl-3- methyl-6-methoxy-1,4-benzoquinol (DMQH2).;protein;Escherichia coli K12;eco:b3833;Enzymes;95.0;359.0;3.778947368421053;17.0;77.0
150347;ubiJ;511145.b3834;511145.b3834;P0ADP7;511145.b3834;Aerobic ubiquinone synthesis protein, SCP2 family protein, Required for ubiquinone (coenzyme Q) biosynthesis under aerobic conditions . Binds hydrophobic ubiquinone biosynthetic intermediates via its SCP2 domain and is essential for the stability of the Ubi complex . May constitute a docking platform where Ubi enzymes assemble and access their SCP2-bound polyprenyl substrates .;protein;Escherichia coli K12;eco:b3834;none;41.0;108.0;2.6341463414634148;11.0;29.0
147188;ubiB;511145.b3835;511145.b3835;P0A6A0;511145.b3835;Regulator of octaprenylphenol hydroxylation, ubiquinone synthesis, Is probably a protein kinase regulator of UbiI activity which is involved in aerobic coenzyme Q (ubiquinone) biosynthesis. , Belongs to the ABC1 family. UbiB subfamily.;protein;Escherichia coli K12;eco:b3835;none;36.0;103.0;2.861111111111111;6.0;29.0
148328;tatA;511145.b3836;511145.b3836;P69428;511145.b3836;TatABCE protein translocation system subunit, Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin- arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system. , Belongs to the TatA/E family.;protein;Escherichia coli K12;eco:b3836;Secretion system;131.0;938.0;7.1603053435114505;10.0;120.0
154634;tatB;511145.b3838;511145.b3838;P69425;511145.b3838;TatABCE protein translocation system subunit, Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin- arginine motif in their signal peptide across membranes. Together with TatC, TatB is part of a receptor directly interacting with Tat signal peptides. TatB may form an oligomeric binding site that transiently accommodates folded Tat precursor proteins before their translocation. ECO:0000269|PubMed:11922668, ECO:0000269|PubMed:14580344,;protein;Escherichia coli K12;eco:b3838;Secretion system;186.0;2106.0;11.32258064516129;14.0;171.0
154637;tatC;511145.b3839;511145.b3839;P69423;511145.b3839;TatABCE protein translocation system subunit, Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin- arginine motif in their signal peptide across membranes. Together with TatB, TatC is part of a receptor directly interacting with Tat signal peptides. ECO:0000269|PubMed:11922668, ECO:0000269|PubMed:14580344, ECO:0000269|PubMed:19666509, ECO:0000269|PubMed:20926683,;protein;Escherichia coli K12;eco:b3839;Secretion system;117.0;1193.0;10.196581196581196;11.0;105.0
148373;rfaH;511145.b3842;511145.b3842;P0AFW0;511145.b3842;Transcription antitermination protein, Enhances distal genes transcription elongation in a specialized subset of operons that encode extracytoplasmic components. RfaH is recruited into a multi-component RNA polymerase complex by the ops element, which is a short conserved DNA sequence located downstream of the main promoter of these operons. Once bound, RfaH suppresses pausing and inhibits Rho-dependent and intrinsic termination at a subset of sites. Termination signals are bypassed, which allows complete synthesis of long RNA chains. Enhances expression of several operons involved in synthesis of lipopolysaccharides, exopolysaccharides, hemolysin, and sex factor. Also negatively controls expression and surface presentation of AG43 and possibly another AG43- independent factor that mediates cell-cell interactions and biofilm formation. ECO:0000269|PubMed:10660066, ECO:0000269|PubMed:11983161, ECO:0000269|PubMed:12007406, ECO:0000269|PubMed:1584020, ECO:0000269|PubMed:16452414, ECO:0000269|PubMed:8606157, ECO:0000269|PubMed:8951819, ECO:0000269|PubMed:9171395,;protein;Escherichia coli K12;eco:b3842;Transcription factors;292.0;6492.0;22.232876712328768;32.0;259.0
148124;ubiD;511145.b3843;511145.b3843;P0AAB4;511145.b3843;3-octaprenyl-4-hydroxybenzoate decarboxylase, Catalyzes the decarboxylation of 3-octaprenyl-4-hydroxy benzoate to 2-octaprenylphenol, an intermediate step in ubiquinone biosynthesis, Belongs to the UbiD family.;protein;Escherichia coli K12;eco:b3843;Enzymes;66.0;209.0;3.1666666666666665;11.0;54.0
144089;fre;511145.b3844;511145.b3844;P0AEN1;511145.b3844;NAD(P)H-flavin reductase, Catalyzes the reduction of soluble flavins by reduced pyridine nucleotides, Belongs to the Fre/LuxG FAD/NAD(P) flavoprotein oxidoreductase family.;protein;Escherichia coli K12;eco:b3844;Enzymes;213.0;1087.0;5.103286384976526;21.0;191.0
146885;fadA;511145.b3845;511145.b3845;P21151;511145.b3845;3-ketoacyl-CoA thiolase (thiolase I), Catalyzes the final step of fatty acid oxidation in which acetyl-CoA is released and the CoA ester of a fatty acid two carbons shorter is formed. Involved in the aerobic and anaerobic degradation of long-chain fatty acids.;protein;Escherichia coli K12;eco:b3845;Enzymes;359.0;2915.0;8.119777158774374;37.0;321.0
143609;fadB;511145.b3846;511145.b3846;P21177;511145.b3846;Enoyl-CoA hydratase/Delta(3)-cis-Delta(2)-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase, Involved in the aerobic and anaerobic degradation of long- chain fatty acids via beta-oxidation cycle. Catalyzes the formation of 3-oxoacyl-CoA from enoyl-CoA via L-3-hydroxyacyl-CoA. It can also use D-3-hydroxyacyl-CoA and cis-3-enoyl-CoA as substrate. ECO:0000269|PubMed:1748662, ECO:0000269|PubMed:368024,, In the C-terminal section, belongs to the 3-hydroxyacyl-CoA dehydrogenase family.;protein;Escherichia coli K12;eco:b3846;Enzymes;277.0;1945.0;7.021660649819495;38.0;238.0
149045;pepQ;511145.b3847;511145.b3847;P21165;511145.b3847;Proline dipeptidase, Splits dipeptides with a prolyl residue in the C-terminal position and a polar or nonpolar amino acid at the N-terminal position. With much lower efficiency, also catalyzes the stereoselective hydrolysis of a wide variety of organophosphate triesters and organophosphonate diesters. Is able to hydrolyze the organophosphorus insecticide paraoxon and the p-nitrophenyl analogs of the nerve agents GB (sarin), GD (soman), GF, Vx and rVX.;protein;Escherichia coli K12;eco:b3847;Peptidases and inhibitors;80.0;1157.0;14.4625;6.0;73.0
146321;yigZ;511145.b3848;511145.b3848;P27862;511145.b3848;UPF0029 family protein, Protein involved in translation, Belongs to the IMPACT family.;protein;Escherichia coli K12;eco:b3848;none;22.0;50.0;2.272727272727273;3.0;18.0
154646;trkH;511145.b3849;511145.b3849;P0AFZ7;511145.b3849;Potassium transporter, Low-affinity potassium transport system. Interacts with Trk system potassium uptake protein TrkA. Requires TrkE (sapD) for transport activity, 20% more uptake is seen with both SapD and SapF . Transport in the absence of SapD and SapF is dependent on a high membrane potential and a high cytoplasmic ATP concentration, suggesting this protein may be able to interact with other ATP-binding proteins . Can transport potassium and rubidium .;protein;Escherichia coli K12;eco:b3849;Transporters;101.0;664.0;6.574257425742574;9.0;91.0
144023;hemG;511145.b3850;511145.b3850;P0ACB4;511145.b3850;Protoporphyrin oxidase, flavoprotein, Catalyzes the 6-electron oxidation of protoporphyrinogen-IX to form protoporphyrin-IX using menaquinone as electron acceptor.;protein;Escherichia coli K12;eco:b3850;Enzymes;41.0;106.0;2.5853658536585367;10.0;30.0
145838;mobB;511145.b3856;511145.b3856;P32125;511145.b3856;Molybdopterin-guanine dinucleotide biosynthesis protein B, GTP-binding protein that is not required for the biosynthesis of Mo-molybdopterin guanine dinucleotide (Mo-MGD) cofactor, and not necessary for the formation of active molybdoenzymes using this form of molybdenum cofactor. May act as an adapter protein to achieve the efficient biosynthesis and utilization of MGD. Displays a weak intrinsic GTPase activity. Is also able to bind the nucleotides ATP, TTP and GDP, but with lower affinity than GTP.;protein;Escherichia coli K12;eco:b3856;none;30.0;97.0;3.2333333333333334;7.0;22.0
144971;mobA;511145.b3857;511145.b3857;P32173;511145.b3857;Molybdopterin-guanine dinucleotide synthase, Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo-MPT) cofactor (Moco or molybdenum cofactor) to form Mo-molybdopterin guanine dinucleotide (Mo-MGD) cofactor. Is also involved in the biosynthesis of the bis-MGD form of the Moco cofactor (Mo-bisMGD) in which the metal is symmetrically ligated by the dithiolene groups of two MGD molecules. Is necessary and sufficient for the in vitro activation of the DMSOR molybdoenzyme that uses the Mo-bisMGD form of molybdenum cofactor, which implies formation and efficient insertion of the cofactor into the enzyme without the need of a chaperone. Is specific for GTP since other nucleotides such as ATP and GMP cannot be utilized. , Belongs to the MobA family.;protein;Escherichia coli K12;eco:b3857;Enzymes;180.0;1439.0;7.9944444444444445;11.0;168.0
154655;yihD;511145.b3858;511145.b3858;P0ADP9;511145.b3858;DUF1040 protein YihD, To H.influenzae HI_0845.;protein;Escherichia coli K12;eco:b3858;none;28.0;106.0;3.7857142857142856;2.0;25.0
146504;srkA;511145.b3859;511145.b3859;P0C0K3;511145.b3859;Cpx stress response Thr/Ser protein kinase, A protein kinase that (auto)phosphorylates on Ser and Thr residues . Probably acts to suppress the effects of stress linked to accumulation of reactive oxygen species. Protects cells from stress by antagonizing the MazE-MazF TA module, probably indirectly as it has not been seen to phosphorylate MazE, MazF or MazG . Probably involved in the extracytoplasmic stress response . ECO:0000269|PubMed:17302814, ECO:0000269|PubMed:23416055,;protein;Escherichia coli K12;eco:b3859;none;28.0;106.0;3.7857142857142856;2.0;25.0
144227;dsbA;511145.b3860;511145.b3860;P0AEG4;511145.b3860;Periplasmic protein disulfide isomerase I, Required for disulfide bond formation in some periplasmic proteins such as PhoA or OmpA. Acts by transferring its disulfide bond to other proteins and is reduced in the process. DsbA is reoxidized by DsbB. Required for pilus biogenesis. PhoP-regulated transcription is redox-sensitive, being activated when the periplasm becomes more reducing (deletion of dsbA/dsbB, treatment with dithiothreitol). MgrB acts between DsbA/DsbB and PhoP/PhoQ in this pathway. , Belongs to the thioredoxin family. DsbA subfamily.;protein;Escherichia coli K12;eco:b3860;Chaperones and folding catalysts;351.0;3117.0;8.88034188034188;27.0;323.0
154658;yihF;511145.b3861;511145.b3861;P32128;511145.b3861;DUF945 family protein, Putative GTP-binding protein, To E.coli YdgA and H.influenzae HI_1236.;protein;Escherichia coli K12;eco:b3861;none;23.0;124.0;5.391304347826087;1.0;21.0
146804;yihG;511145.b3862;511145.b3862;P32129;511145.b3862;Inner membrane protein, inner membrane acyltransferase, Putative endonuclease;protein;Escherichia coli K12;eco:b3862;none;1.0;0.0;0.0;0.0;0.0
144863;polA;511145.b3863;511145.b3863;P00582;511145.b3863;5' to 3' DNA polymerase and 3' to 5'/5' to 3' exonuclease, In addition to polymerase activity, this DNA polymerase exhibits 3'-5' and 5'-3' exonuclease activity. It is able to utilize nicked circular duplex DNA as a template and can unwind the parental DNA strand from its template.;protein;Escherichia coli K12;eco:b3863;DNA replication proteins;341.0;3481.0;10.208211143695015;47.0;293.0
145973;yihA;511145.b3865;511145.b3865;P0A6P7;511145.b3865;Cell division GTP-binding protein, Necessary for normal cell division and for the maintenance of normal septation. Depletion of this protein leads to a severe reduction in growth rate and to extensive filamentation, with a block beyond the stage of segregation. Essential for bacteria survival. , Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin-like GTPase superfamily. EngB GTPase family.;protein;Escherichia coli K12;eco:b3865;Chromosome and associated proteins;169.0;4963.0;29.366863905325445;7.0;161.0
154667;yihI;511145.b3866;511145.b3866;P0A8H6;511145.b3866;Activator of Der GTPase, A GTPase-activating protein (GAP) that modifies Der/EngA GTPase function, negatively regulating cell growth, probably via ribosome assembly. Stimulates the GTPase activity of Der, a construct missing the first 45 residues is even more stimulatory. Does not stimulate 2 other GTPases (ObgE and Era). Overexpression inhibits cell growth, precursor 16S rRNA accumulates, the 23S rRNA is 6-7 bases longer than usual, and 50S ribosomal subunits are improperly assembled, leading to 45S subunits lacking proteins L9, L18 and L25. Overexpression of Der in the same cells suppresses the 50S subunit assembly defect, corroborating that YihI and Der interact.;protein;Escherichia coli K12;eco:b3866;none;99.0;302.0;3.0505050505050506;11.0;87.0
144035;hemN;511145.b3867;511145.b3867;P32131;511145.b3867;Coproporphyrinogen III oxidase, SAM and NAD(P)H dependent, oxygen-independent, Involved in the heme biosynthesis. Catalyzes the anaerobic oxidative decarboxylation of propionate groups of rings A and B of coproporphyrinogen III to yield the vinyl groups in protoporphyrinogen IX. It can use NAD or NADP, but NAD is preferred. , Belongs to the anaerobic coproporphyrinogen-III oxidase family.;protein;Escherichia coli K12;eco:b3867;Enzymes;47.0;146.0;3.106382978723404;8.0;38.0
154664;glnG;511145.b3868;511145.b3868;P0AFB8;511145.b3868;DNA-binding transcriptional regulator NtrC, Member of the two-component regulatory system NtrB/NtrC, which controls expression of the nitrogen-regulated (ntr) genes in response to nitrogen limitation. Phosphorylated NtrC binds directly to DNA and stimulates the formation of open promoter-sigma54-RNA polymerase complexes (PubMed:2874557, PubMed:3304660, PubMed:2574599, PubMed:1350679). Activates transcription of many genes and operons whose products minimize the slowing of growth under nitrogen-limiting conditions, including genes coding for glutamine synthetase (glnA), transporters, amino acid permeases and catabolic enzymes . ECO:0000269|PubMed:1350679, ECO:0000269|PubMed:2574599,;protein;Escherichia coli K12;eco:b3868;Two-component system;188.0;1464.0;7.787234042553192;12.0;175.0
146057;glnL;511145.b3869;511145.b3869;P0AFB5;511145.b3869;Sensory histidine kinase in two-component regulatory system with GlnG, Member of the two-component regulatory system NtrB/NtrC, which controls expression of the nitrogen-regulated (ntr) genes in response to nitrogen limitation. Under conditions of nitrogen limitation, NtrB autophosphorylates and transfers the phosphoryl group to NtrC. In the presence of nitrogen, acts as a phosphatase that dephosphorylates and inactivates NtrC. ECO:0000269|PubMed:2574599, ECO:0000269|PubMed:2874557,;protein;Escherichia coli K12;eco:b3869;Protein kinases;143.0;656.0;4.5874125874125875;11.0;131.0
150302;glnA;511145.b3870;511145.b3870;P0A9C5;511145.b3870;Glutamine synthetase, Catalyzes the ATP-dependent biosynthesis of glutamine from glutamate and ammonia.;protein;Escherichia coli K12;eco:b3870;Exosome;502.0;4543.0;9.049800796812749;47.0;454.0
149327;typA;511145.b3871;511145.b3871;P0DTT0;511145.b3871;GTP-binding protein, A 50S ribosomal subunit assembly protein with GTPase and nucleotide-independent chaperone activity . Genetic and deletion evidence suggests this is involved in ribosome assembly at low temperatures, it may also affect translation (Probable) . Involved in incorporation of ribosomal protein L6 into precursor 44S ribosomal particles at low temperatures. Also has chaperone activity which does not require nucleotides . Binds GDP, ppGpp and GDPCP (a nonhydrolyzable GTP analog) with similar affinity, the conformation of the protein does not significantly change upon nucleotide binding . Interacts with ribosomes (Ref.12, PubMed:26283392). Binds the 70S ribosome between the 30S and 50S subunits, in a similar position as ribosome-bound EF-G, it contacts a number of ribosomal proteins, both rRNAs and the A-site tRNA. Ribosome binding alters its conformation . Genetically its function does not overlap LepA, and it acts in a different pathway during ribosome assembly than does RNA helicase DeaD . GTPase that affects interactions between enteropathogenic E.coli (EPEC) and epithelial cells . Probably regulates expression of proteins required for (at least) K5 polysaccharide production (Probable). Deletion mutants of bipA are suppressed by an rluC deletion, which no longer modifies uracils 955, 2504 and 2580 to pseudouridine in 23S rRNA, there are 5 other pseudouridine synthases in E.coli, only rluC suppresses this phenotype. Mutating 23S rRNA so the 3 uracils are other nucleotides also suppresses the bipA deletion, pseudouridine-2504 is required for ribosome assembly and translational accuracy . ECO:0000269|PubMed:26163516, ECO:0000269|PubMed:26283392, ECO:0000269|PubMed:30305394, ECO:0000269|PubMed:9622352, ECO:0000269|Ref.12, ECO:0000305|PubMed:10781541,;protein;Escherichia coli K12;eco:b3871;none;145.0;4271.0;29.455172413793104;3.0;141.0
